,avg_KD,avg_opp_KD,avg_SIG_STR_pct,avg_opp_SIG_STR_pct,avg_TD_pct,avg_opp_TD_pct,avg_SUB_ATT,avg_opp_SUB_ATT,avg_REV,avg_opp_REV,avg_SIG_STR_att,avg_SIG_STR_landed,avg_opp_SIG_STR_att,avg_opp_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,avg_opp_TOTAL_STR_att,avg_opp_TOTAL_STR_landed,avg_TD_att,avg_TD_landed,avg_opp_TD_att,avg_opp_TD_landed,avg_HEAD_att,avg_HEAD_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_BODY_att,avg_BODY_landed,avg_opp_BODY_att,avg_opp_BODY_landed,avg_LEG_att,avg_LEG_landed,avg_opp_LEG_att,avg_opp_LEG_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_GROUND_att,avg_GROUND_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_CTRL_time(seconds),avg_opp_CTRL_time(seconds),total_time_fought(seconds),total_rounds_fought,total_title_bouts,current_win_streak,current_lose_streak,longest_win_streak,wins,losses,draw,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,Height_cms,Reach_cms,Weight_lbs,age,Stance_Orthodox,Stance_Southpaw,Stance_Switch,Stance_nan,Win
153,0.376254082,0.377441406,0.569360639,0.540405065,0.348857991,0.020347797,0.149505675,2.064486086,0.031330109,7.34E-05,52.0988189,30.16722047,39.71788812,19.63295627,59.97543222,36.89804554,57.10502851,36.38767409,1.871178389,1.033827007,1.56183672,0.172068059,43.77824152,23.65315813,31.59661341,14.86917335,7.025751472,5.419325948,6.001576543,2.652116179,1.294825912,1.094736397,2.119698167,2.111666739,34.87115139,16.84409106,32.59662449,13.93251848,4.275995851,3.957722068,1.144127071,0.698936999,12.95167166,9.365407348,5.977136552,5.001500785,231.7057182,63.99739766,485.8142012,56,0,1,0,7,15,10,0,0,0,2,11,2,0,182.88,190.5,170,39,1,0,0,0,0
154,0.187545776,0.25390625,0.49873909,0.494570694,0.019536285,0.490280991,0.37714386,0.5,0.541137695,0.250015259,72.30683899,36.90311432,106.7225342,56.14352417,81.25870514,45.0197525,144.2305298,88.56652832,0.042304993,0.023483276,4.102844238,1.919372559,54.36473846,23.29602814,84.74905396,41.36753082,11.59196472,8.924934387,14.0022583,9.026634216,6.350135803,4.682151794,7.971221924,5.749359131,61.22496796,28.05956268,74.81465149,34.60343933,8.571716309,6.737960815,18.65789795,12.88860321,2.510154724,2.10559082,13.24998474,8.651481628,37.72558594,220.1781158,575.9144135,45,4,0,1,5,9,9,0,0,1,1,3,4,0,177.8,182.88,155,33,1,0,0,0,1
155,0.245117188,0.5625,0.501140137,0.506877441,0.001484375,0.063647461,0.383789063,0,0.0625,0.000244141,154.1481934,74.05810547,192.6916504,103.6635742,154.5603027,74.46679688,202.4135742,113.0375977,0.029785156,0.009765625,0.886474609,0.138427734,103.0925293,35.05932617,164.9643555,80.45678711,12.76782227,7.325439453,17.77490234,14.62817383,38.2878418,31.67333984,9.952392578,8.578613281,149.2421875,70.43310547,178.1533203,93.05297852,3.100097656,1.973388672,7.457763672,5.479736328,1.805908203,1.651611328,7.080566406,5.130859375,9.314697266,71.59985352,779.6467285,25,0,0,1,6,10,3,0,0,1,0,6,3,0,180.34,190.5,170,28,1,0,0,0,1
156,0.1875,1.5625,0.429375,0.307070313,0.26,0.35609375,0.26953125,0.12890625,0.0078125,0,100.8164063,36.00390625,76.765625,34.12890625,103.5820313,38.14453125,78.44140625,35.46484375,1.10546875,0.2734375,2.28515625,1.08984375,72.87109375,17.21484375,64.69140625,25.9375,19.078125,12.08984375,4.40625,2.828125,8.8671875,6.69921875,7.66796875,5.36328125,93.03125,30.80078125,67.515625,26.97265625,4.62109375,3.37890625,6.89453125,4.89453125,3.1640625,1.82421875,2.35546875,2.26171875,52.65234375,38.73046875,601.2929688,22,0,0,1,7,7,2,0,0,1,2,3,1,0,180.34,185.42,170,33,0,1,0,0,0
157,0.00012207,0.078125075,0.389302783,0.342986906,0.152999694,0.286041499,0.759820363,1.57E-05,1.258789066,0.504059079,76.11280808,39.31684298,113.4704178,45.11044197,104.5914156,66.83381739,140.9205934,71.26145896,4.55353328,1.045763033,3.501602654,2.001138211,58.81881733,26.66396974,101.2686997,36.2106051,17.20709241,12.59741266,7.237695823,4.291287462,0.086898347,0.055460576,4.964022219,4.608549408,63.78923424,28.59072773,99.62834827,33.98340557,10.25439848,8.707324987,7.377485193,6.000193305,2.06917536,2.01879026,6.464584319,5.12684309,167.611663,94.99933162,817.9370818,85,2,5,0,7,22,9,0,1,1,8,1,11,0,185.42,182.88,170,42,0,1,0,0,0
158,0.250030518,1.0390625,0.373541641,0.434788456,0.120717392,0.034273319,0.078369141,0.063554764,0.000490189,0.003997803,152.972517,47.80202103,110.9361362,48.26305771,166.041441,59.72274399,120.1073341,56.03676605,2.826322556,0.822593689,0.765480042,0.211471558,129.9208641,33.02539444,86.37232971,28.79940033,12.1060524,7.605096817,8.399179459,5.488613129,10.94560051,7.17152977,16.16462708,13.97504425,141.5251923,40.13470459,103.8821526,43.26111603,3.170621872,1.75687027,3.815139771,2.141054153,8.276702881,5.910446167,3.238843918,2.860887527,71.03895378,90.12340355,768.1041203,52,0,1,0,7,14,6,0,0,1,7,5,1,0,190.5,203.2,170,32,1,0,0,0,0
159,0.041137695,0.03125,0.441066589,0.520552063,0.415647583,0.224511719,0.0440979,0.156555176,0.125,0.547058105,68.13131714,27.87835693,74.29153442,34.93328857,80.94000244,37.63101196,98.13842773,56.20617676,2.745758057,1.655670166,2.952667236,0.803161621,55.85803223,19.61636353,58.40087891,23.88638306,6.532104492,3.028778076,8.58013916,4.503143311,5.74118042,5.233215332,7.310516357,6.543762207,52.44979858,18.6869812,43.20968628,13.7713623,5.959564209,3.565032959,14.22497559,10.37548828,9.721954346,5.626342773,16.85687256,10.78643799,173.1366882,241.0741272,780.7167053,36,0,0,1,3,9,7,0,0,0,2,4,3,0,180.34,193.04,170,32,1,0,0,0,0
160,1,0,0.56,0.36,0.66,0,0,0,0,0,210,119,291,107,240,148,313,128,3,2,6,0,168,85,236,71,13,8,29,12,29,26,26,24,203,116,282,101,6,3,9,6,1,0,0,0,42,84,900,3,0,1,0,1,1,0,0,0,0,1,0,0,0,177.8,182.88,170,27,1,0,0,0,0
161,0.125,0.001953125,0.439057617,0.215112305,0.184677734,0.05140625,0.446289063,0.329589844,0.28125,0.375488281,98.43164063,42.25292969,89.76806641,18.54345703,104.6386719,47.58642578,98.08544922,25.35693359,2.045410156,0.427246094,0.290527344,0.07421875,64.97363281,19.20117188,77.09570313,11.08056641,20.57568359,12.05810547,8.591308594,3.942871094,12.88232422,10.99365234,4.081054688,3.520019531,90.56494141,36.04052734,83.57568359,14.37451172,4.735839844,4.065429688,4.506835938,3.168945313,3.130859375,2.146972656,1.685546875,1,74.07568359,44.06689453,746.1142578,28,0,2,0,3,8,4,0,0,1,2,0,4,1,180.34,185.42,170,25,1,0,0,0,1
162,0,0.5,0.625,0.45,0.375,0,0,0.5,0.5,0.5,50,25.5,86,34.5,101,65,107.5,56,2.5,1.5,1,0,46.5,22.5,78,27.5,1.5,1,7,6,2,2,1,1,46.5,22,83.5,32.5,2,2,0.5,0.5,1.5,1.5,2,1.5,252.5,53.5,476.5,4,0,0,1,1,1,1,0,0,0,1,0,0,0,182.88,182.88,170,35,0,0,0,1,0
163,0.000247061,0.258888245,0.610465451,0.556650558,0.595681865,0.417706726,0.001594683,0.140687477,1.94E-07,0.500000957,40.84715658,25.20386331,60.19704029,34.0839983,58.5754014,39.4938371,103.6481479,68.97695997,2.746057164,1.885325987,3.050129045,2.508687101,28.79228278,15.22354173,57.19739098,31.81594037,7.289136274,5.228088552,1.952924144,1.485686991,4.765737534,4.752233028,1.046725171,0.782370942,12.76722171,3.992239555,20.86018535,6.78007431,5.101402491,3.796310082,8.344147434,5.516811967,22.97853238,17.41531367,30.99270751,21.78711202,284.0800652,361.6407287,739.57967,78,2,6,0,6,18,12,0,0,3,9,6,0,0,177.8,182.88,170,38,0,1,0,0,1
164,0.000199556,7.45E-09,0.510312699,0.415974716,0.184815979,0.357302068,0.523621716,3.87E-06,0.375000007,1.49E-08,150.5301748,76.61409577,187.7580708,81.26313696,185.9475199,110.3468422,222.4293996,109.6108337,5.034983806,1.26287505,12.39873485,4.947671182,104.4666177,40.22314528,159.1613234,59.5069463,25.62053925,19.33647601,21.88710786,15.25778873,20.44301787,17.05447448,6.709639542,6.498401932,133.1493479,61.74836028,157.986829,59.57564279,13.16195916,11.23376307,17.76403805,13.7434475,4.218867749,3.631972417,12.00720373,7.944046669,161.0160977,544.7603669,1377.817718,83,4,0,2,5,18,10,0,0,0,10,4,4,0,172.72,177.8,155,35,1,0,0,0,0
165,1.186523438,0,0.543847656,0.459736328,0.002734375,0.29890625,0,0.626953125,0.0625,0,108.9472656,59.33007813,124.0292969,63.66894531,140.0126953,88.76855469,156.9404297,93.015625,0.194335938,0.005859375,5.32421875,1.75,83.75683594,39.29296875,100.9423828,47.54589844,17.23046875,13.78027344,18.8203125,13.87011719,7.959960938,6.256835938,4.266601563,2.252929688,91.69140625,45.29101563,74.92285156,29.69140625,10.61132813,9.392578125,16.35449219,10.79003906,6.64453125,4.646484375,32.75195313,23.1875,28.06347656,434.8945313,899.3056641,24,4,7,0,7,9,2,0,1,0,1,7,0,0,175.26,187.96,155,31,1,0,0,0,1
166,0.75,0.5,0.555,0.36875,0.25,0,0.125,0,0,0.5,94.625,47.375,90.25,31.75,101.125,53.875,103,42.25,2,1,3,0,90.25,44.125,69,19.125,3.625,2.5,17.875,9.5,0.75,0.75,3.375,3.125,63.5,25.25,77.75,25.5,9.875,6.5,7.5,4.25,21.25,15.625,5,2,132.125,34.125,523.375,8,0,4,0,4,4,0,0,0,0,1,2,1,0,180.34,190.5,170,29,1,0,0,0,0
167,0.171875,0,0.617402344,0.558945313,0.368574219,0,0.009765625,0.6328125,0,0.25,188.8125,117.1191406,71.77734375,38.86132813,324.7265625,248.1230469,97.27734375,61.70507813,8.904296875,4.58203125,2.625,0,127.4140625,61.33203125,49.35742188,18.08203125,55.05078125,50.45507813,15.62890625,14.52734375,6.34765625,5.33203125,6.791015625,6.251953125,92.79101563,34.53710938,49.49414063,18.984375,53.11523438,48.02734375,19.96679688,17.93554688,42.90625,34.5546875,2.31640625,1.94140625,919.0410156,20.578125,1401.107422,33,2,10,0,10,10,0,0,0,0,8,1,1,0,182.88,193.04,170,32,1,0,0,0,1
168,0.752508163,0.754882813,0.508721279,0.56081013,0.037715981,0.040695593,0.29901135,0.128972173,0.062660217,0.000146866,57.1976378,30.33444095,56.43577623,27.26591253,60.95086443,33.79609108,65.21005702,34.77534819,0.742356777,0.067654014,3.123673439,0.344136119,44.55648303,20.30631626,46.19322681,19.7383467,11.05150294,8.838651896,6.003153086,3.304232359,1.589651823,1.189472795,4.239396334,4.223333478,49.74230278,23.68818212,50.19324899,22.86503696,6.551991701,5.915444136,2.288254142,1.397873998,0.90334332,0.730814695,3.954273105,3.003001571,10.41143632,117.9947953,376.6284025,54,0,1,0,7,14,10,0,0,0,2,10,2,0,182.88,190.5,170,38,0,1,0,0,1
169,0.067061484,0.382843137,0.434522656,0.394130538,0.259604976,0.705440492,0.008301616,0.016632468,0.00012207,0.250976592,143.8720444,62.52122536,173.167459,66.23301575,147.7038456,66.2989386,178.4628565,71.24136055,1.84964776,0.596199274,1.910132527,1.20594874,100.4359249,29.27305278,140.5952198,45.4925788,13.89036635,8.593943805,27.64471751,17.85738429,29.54575309,24.65422878,4.927521735,2.883052647,135.4025668,55.83002508,157.5131067,55.52399001,7.612765759,6.113247156,14.46485713,10.27009743,0.856711835,0.57795313,1.189495146,0.438928306,44.47933879,80.09814516,873.6552618,64,1,0,1,7,15,11,0,0,1,5,7,1,1,175.26,177.8,170,36,1,0,0,0,0
170,0.001953125,0.600097656,0.353713379,0.416813965,0.378798828,0.001953125,0.254638672,0,0,0.254882813,67.59716797,21.94628906,139.2287598,58.39208984,71.42285156,25.45117188,151.5922852,70.68701172,1.112060547,1.011230469,0.029296875,0.001953125,58.46142578,14.95849609,102.8723145,31.92553711,8.153808594,6.041259766,10.80712891,7.857666016,0.981933594,0.946533203,25.54931641,18.60888672,65.45092773,21.10302734,136.6101074,56.51586914,1.5234375,0.515380859,2.078857422,1.576171875,0.622802734,0.327880859,0.539794922,0.300048828,85.6730957,39.31665039,813.1865234,34,1,0,1,4,8,5,0,0,2,2,1,3,0,182.88,182.88,170,37,1,0,0,0,1
171,0.501953125,0,0.457109375,0.413515625,0.273320313,0.06078125,0.0625,0.03125,0,0,111.5566406,51.2265625,74.41601563,32.78320313,119.8554688,58.32226563,83.49804688,41.51953125,0.86328125,0.388671875,1.478515625,0.1640625,74.85742188,26.10546875,59.42382813,22.02929688,14.66601563,9.26171875,12.8359375,9.169921875,22.03320313,15.859375,2.15625,1.583984375,102.8945313,44.44921875,64.19921875,25.81835938,7.958984375,6.666015625,9.521484375,6.67578125,0.703125,0.111328125,0.6953125,0.2890625,59.98046875,62.29296875,717.7402344,25,1,4,0,4,7,3,0,0,0,2,1,3,1,180.34,182.88,170,28,1,0,0,0,0
172,0,0,0.42,0.51,0,0.54,0,3,0,0,150,64,92,47,165,78,121,72,1,0,11,6,120,46,65,23,22,12,19,16,8,6,8,8,126,47,71,34,24,17,18,11,0,0,3,2,206,297,900,3,0,0,1,0,0,1,0,0,0,0,0,0,0,182.88,193.04,170,24,1,0,0,0,0
173,0.000976563,0.017578125,0.294067383,0.322822266,0.324985352,0.069140625,0.000976563,0.50390625,0.015625,0.017578125,115.8203125,34.55859375,195.5742188,61.12890625,126.5854492,44.12646484,207.0629883,71.31005859,10.25976563,3.094726563,0.484375,0.147460938,99.57568359,26.125,155.4379883,34.74462891,13.61230469,6.495605469,23.79003906,12.33642578,2.632324219,1.937988281,16.34619141,14.04785156,102.965332,27.53955078,181.9941406,52.44726563,7.633789063,3.946289063,10.95898438,6.659179688,5.221191406,3.072753906,2.62109375,2.022460938,139.5708008,13.66503906,899.409668,33,0,3,0,6,9,3,0,0,1,6,1,0,1,172.72,185.42,155,33,1,0,0,0,1
174,0.5,0,0.4575,0.3225,0.4825,0.15,0.5,0,0,0,80.75,37.25,67,21.25,94,49.75,80.5,33.5,5.25,2,3.75,0.75,63.75,25,44.5,7.25,13.5,9.25,9.25,4,3.5,3,13.25,10,55.5,20,58.75,15.75,16.25,11,7.75,5.25,9,6.25,0.5,0.25,211.5,69.75,900,9,0,3,0,3,3,0,0,0,0,3,0,0,0,177.8,193.04,170,32,1,0,0,0,0
175,0.14465332,0.84765625,0.372884521,0.454055176,0.001899414,0.062546387,0,0.06262207,0.00012207,0.00012207,123.6116943,46.59069824,91.89074707,37.20800781,125.6113281,48.46606445,95.60424805,40.43493652,0.294921875,0.005371094,0.474487305,0.094360352,87.70581055,26.26000977,53.63183594,12.05078125,22.03942871,11.73132324,13.453125,7.217895508,13.86645508,8.599365234,24.80578613,17.93933105,122.407959,45.93103027,85.0892334,31.85119629,0.792480469,0.491088867,3.485961914,2.339233398,0.411254883,0.168579102,3.315551758,3.017578125,8.709594727,21.38928223,954.2867432,40,2,1,0,7,9,5,0,0,0,4,5,0,0,182.88,190.5,170,36,1,0,0,0,1
176,0.821533203,0.375167847,0.729559937,0.238480988,0.135427094,0.28130249,0.010040283,0.000152588,0.000244141,0.062515259,48.30297852,21.74002075,37.13027954,17.34709167,51.75343323,24.80351257,40.9954071,20.51860046,0.777099609,0.264587402,1.103912354,0.526824951,32.40306091,11.25184631,29.67150879,12.4959259,6.47883606,4.490951538,5.656051636,3.343414307,9.421081543,5.9972229,1.802719116,1.507751465,41.35314941,16.81472778,34.1270752,15.67793274,3.345840454,2.153686523,1.310333252,0.727218628,3.603988647,2.771606445,1.692871094,0.941940308,18.72915649,49.29296875,322.1848602,44,0,2,0,3,11,6,0,0,0,5,5,1,0,180.34,187.96,170,34,1,0,0,0,1
177,0.375,0,0.2775,0.20125,0.125,0.2675,0,1,0,0,40.375,19.75,45.75,15.875,44.375,23.375,50.375,20.5,0.125,0.125,2.875,1.125,34.25,14.75,35.625,9,4,3.25,7.375,4.375,2.125,1.75,2.75,2.5,31.875,12.5,39.625,11.5,6,5.25,6.125,4.375,2.5,2,0,0,9.125,78.125,279.125,7,0,1,0,1,2,2,0,0,0,0,2,0,0,182.88,187.96,170,34,0,1,0,0,1
178,0.75,0,0.4375,0.285,0,0.105,0,0.25,0,0,30.25,13.75,30,9.25,30.5,14,34.25,13.5,0.5,0,2,0.75,17,4,20.5,4.5,7,3.75,4.25,1.5,6.25,6,5.25,3.25,29.25,13,26,7.75,0.25,0,2.75,1,0.75,0.75,1.25,0.5,6,48.25,396.5,5,0,0,1,2,2,1,0,0,0,0,2,0,0,180.34,177.8,170,35,1,0,0,0,1
179,0.000244141,0.156250149,0.218605566,0.195973812,0.305999389,0.002082998,0.519640725,3.15E-05,0.517578132,0.008118158,30.22561617,9.633685958,99.94083557,27.22088393,72.18283129,49.66763479,113.8411867,40.52291792,9.107066561,2.091526067,0.003205309,0.002276422,29.63763466,9.327939482,86.53739948,18.42121019,0.414184816,0.194825323,8.475391647,4.582574924,0.173796695,0.110921152,4.928044438,4.217098815,28.57846848,8.181455463,91.25669654,21.96681114,0.508796966,0.414649975,1.754970387,1.000386611,1.13835072,1.03758052,6.929168638,4.25368618,245.223326,75.99866324,801.8741637,82,2,5,0,7,21,9,0,1,1,8,1,10,0,185.42,182.88,170,41,1,0,0,0,1
180,0.76171875,0.14453125,0.42234375,0.632382813,0.044726563,0.53625,0.1015625,0.0234375,0.59375,0,52.62109375,22.58203125,51.74609375,32.79296875,68.4453125,34.73828125,60.4765625,40.7734375,1.44140625,0.12890625,2.5625,1.34375,38.28515625,14.40234375,48.46484375,30.42578125,10.359375,4.81640625,2.16015625,1.5,3.9765625,3.36328125,1.12109375,0.8671875,38.08203125,14.23046875,25.98046875,13.51953125,7.0078125,4.3125,5.26171875,3.77734375,7.53125,4.0390625,20.50390625,15.49609375,40.26953125,148.7539063,360.7421875,14,0,1,0,2,5,4,0,0,0,0,3,2,0,182.88,193.04,170,30,1,0,0,0,1
181,0.375,0,0.54421875,0.4675,0.4575,0.1509375,1.515625,0,0.265625,0,112.546875,63.90625,133.703125,63.390625,131.4375,80.59375,146.421875,75.0625,6.84375,3.625,1.421875,0.28125,83.625,39.515625,101.140625,40.640625,22.609375,18.359375,20.25,12.4375,6.3125,6.03125,12.3125,10.3125,87.046875,46.109375,114.546875,48.953125,21.25,15.109375,18.109375,13.734375,4.25,2.6875,1.046875,0.703125,239.0625,142.78125,884.25,19,0,0,1,1,3,4,0,1,0,1,1,0,0,180.34,193.04,170,33,1,0,0,0,1
182,0.25,0.00390625,0.438115234,0.300224609,0.369355469,0.1028125,0.892578125,0.659179688,0.5625,0.750976563,63.86328125,25.50585938,69.53613281,22.08691406,73.27734375,34.17285156,86.17089844,35.71386719,2.090820313,0.854492188,0.581054688,0.1484375,53.94726563,19.40234375,60.19140625,14.16113281,6.151367188,4.116210938,2.182617188,1.885742188,3.764648438,1.987304688,7.162109375,6.040039063,54.12988281,19.08105469,63.15136719,17.74902344,3.471679688,2.130859375,3.013671875,2.337890625,6.26171875,4.293945313,3.37109375,2,99.15136719,85.13378906,592.2285156,25,0,2,0,3,7,4,0,0,1,1,0,4,1,180.34,185.42,170,25,1,0,0,0,0
183,0,0,0.4875,0.445,0.5,0.0425,0,0,0,0,109.5,53.75,130,55.25,116,60,151.75,72.5,0.5,0.5,6.25,0.5,80.5,31.5,103,36.75,15.75,9.5,17.25,10.5,13.25,12.75,9.75,8,91,41.5,100.75,34.75,16,10.75,19.75,14,2.5,1.5,9.5,6.5,61.75,148.25,900,9,0,1,0,1,2,1,0,0,0,2,0,0,0,180.34,182.88,170,31,1,0,0,0,0
184,0,0.875,0.3225,0.46,0.1375,0.3825,0,0.75,0,0.125,102.125,36.875,104.875,46.25,127.625,61.375,137.125,74.5,2.5,1,3.875,1.75,75.625,21,86.5,31.625,14.25,7.125,12.125,8.5,12.25,8.75,6.25,6.125,83.25,24.5,81.375,32.625,13.375,8.25,4,3,5.5,4.125,19.5,10.625,75.25,373.875,900,12,0,1,0,1,1,3,0,0,1,0,0,0,0,180.34,187.96,170,34,0,1,0,0,1
185,0.0078125,0.62890625,0.654677734,0.639672852,0.557763672,0.3378125,0.35546875,0.015625,0.03125,0.265625,15.77832031,9.632324219,44.06396484,28.671875,29.28857422,22.04541016,61.98925781,43.16455078,3.474121094,2.148925781,2.130859375,1.03515625,11.02001953,6.000488281,30.30957031,17.82666016,3.112792969,2.494140625,11.18896484,8.804199219,1.645507813,1.137695313,2.565429688,2.041015625,9.380859375,3.80078125,14.72607422,5.62109375,3.377441406,2.834960938,12.10302734,10.52294922,3.020019531,2.996582031,17.23486328,12.52783203,224.7587891,161.9101563,659.8369141,26,0,4,0,4,8,4,0,0,0,1,0,7,0,180.34,182.88,170,31,1,0,0,0,0
186,0.640625,0,0.42234375,0.45984375,0.538125,0.0953125,0.1875,0.015625,0.0625,0.25,99.4375,40.375,104.53125,53.953125,128.765625,66.90625,119.015625,67.40625,4,1.96875,1.5625,0.453125,81.34375,29.453125,71.171875,34.75,12.0625,6.59375,13.375,5.46875,6.03125,4.328125,19.984375,13.734375,76.453125,24.671875,97.96875,48.96875,7.9375,5.125,4.875,4.0625,15.046875,10.578125,1.6875,0.921875,160.4375,87.5625,722.28125,17,0,1,0,3,4,3,0,0,0,0,3,1,0,180.34,185.42,170,35,1,0,0,0,1
187,0,0.51953125,0.405859375,0.413359375,0.29171875,0.005,0.125,0.03125,0,0.046875,141.8125,56.59765625,131.078125,52.04296875,203.9570313,102.265625,132.9179688,53.87109375,6.0625,1.61328125,0.625,0.03125,119.1367188,41.1796875,102.3476563,29.765625,15.15234375,8.63671875,13.46875,8.10546875,7.5234375,6.78125,15.26171875,14.171875,122.5742188,47.15625,122.6523438,46.7734375,3.9765625,1.42578125,5.6953125,3.87890625,15.26171875,8.015625,2.73046875,1.390625,290.4296875,17.18359375,893.4257813,25,0,0,1,4,6,3,0,0,1,4,1,0,0,180.34,182.88,170,31,0,1,0,0,1
188,0.0703125,0.265625,0.504384766,0.348427734,0.104980469,0.050322266,0,0.130859375,0.03125,0,131.5371094,61.04492188,132.3974609,46.68457031,132.6210938,62.08496094,135.8544922,49.40917969,0.34765625,0.212890625,1.559570313,0.166015625,78.79199219,20.71582031,107.9404297,31.08300781,26.63183594,17.44433594,18.13769531,13.34082031,26.11328125,22.88476563,6.319335938,2.260742188,129.0029297,59.53320313,121.515625,40.70117188,0.942382813,0.4921875,3.319335938,2.022460938,1.591796875,1.01953125,7.5625,3.9609375,13.61328125,27.11328125,660.9960938,26,0,3,0,3,7,4,0,0,1,4,2,0,0,185.42,187.96,170,38,1,0,0,0,0
189,0.583984375,0.76953125,0.418300781,0.36921875,0.271035156,0.106318359,0,0.162109375,0.1328125,0,192.3408203,80.24804688,153.515625,57.95214844,200.0185547,85.42089844,159.0205078,62.97753906,1.384765625,0.578125,2.62890625,0.317382813,143.9248047,45.21289063,131.6523438,41.375,12.61425781,9.360351563,13.65820313,9.922851563,35.80175781,25.67480469,8.205078125,6.654296875,179.3779297,74.04101563,136.7255859,49.46191406,7.211914063,2.369140625,11.18164063,5.421875,5.750976563,3.837890625,5.608398438,3.068359375,50.92675781,56.92480469,815.4277344,26,0,1,0,4,8,3,0,0,1,2,5,0,0,182.88,180.34,170,31,1,0,0,0,1
190,0.5,0,0.5625,0.42,0,0.25,0,0,0,0,97.25,42,129.25,59,99.25,43.25,130.75,60.5,0,0,1.5,0.5,70.25,25.5,104.25,41.25,14.5,7.5,13.25,8.75,12.5,9,11.75,9,87,33.75,121,54.75,5.5,4,8,4,4.75,4.25,0.25,0.25,4,25.75,600,6,0,2,0,2,2,1,0,0,0,0,2,0,0,182.88,180.34,170,29,1,0,0,0,1
191,0.750183105,0.015625,0.52495636,0.478282776,0.078145142,0.121123962,0.508575439,0,0.164550781,6.10E-05,66.22735596,34.61245728,119.8901367,60.57409668,70.03482056,38.07901001,122.9221191,63.26611328,0.169219971,0.093933105,1.411376953,0.677490234,40.45895386,15.18411255,80.99621582,35.47012329,12.36785889,7.699737549,21.0090332,12.10653687,13.40054321,11.72860718,17.8848877,12.99743652,60.89987183,30.23825073,112.258606,55.41375732,1.286865234,0.951843262,3.631591797,2.554412842,4.040618896,3.422363281,3.999938965,2.605926514,41.90234375,54.71246338,591.6576538,40,4,0,1,5,9,7,0,0,1,1,3,4,0,177.8,182.88,155,32,1,0,0,0,0
192,0.98046875,0.25,0.664560547,0.397509766,0.0059375,0.254589844,0.53515625,0,0.25,0.000976563,87.59277344,58.23242188,111.7666016,51.65429688,88.24121094,58.8671875,121.6542969,60.15039063,0.119140625,0.0390625,1.545898438,0.553710938,73.37011719,45.23730469,100.8574219,43.82714844,6.071289063,5.301757813,8.099609375,5.512695313,8.151367188,7.693359375,2.809570313,2.314453125,74.96875,46.73242188,101.6132813,45.21191406,5.400390625,4.893554688,5.831054688,3.918945313,7.223632813,6.606445313,4.322265625,2.5234375,35.25878906,64.39941406,418.5869141,19,0,0,1,5,9,2,0,0,0,0,6,3,0,180.34,190.5,170,27,1,0,0,0,0
193,0.34375,0.2578125,0.525234375,0.373847656,0.447109375,0.030625,0.513671875,0.125,0,0,92.45800781,49.38769531,60.4609375,23.16308594,122.7861328,77.2265625,63.89648438,25.93066406,5.235351563,2.475585938,0.188476563,0.1171875,75.63964844,35.63183594,46.5390625,14.5546875,8.743164063,7.162109375,10.59082031,5.624023438,8.075195313,6.59375,3.331054688,2.984375,66.6328125,28.421875,57.68457031,20.67382813,4.666015625,3.884765625,2.083007813,1.963867188,21.15917969,17.08105469,0.693359375,0.525390625,267.9267578,18.87792969,584.7666016,24,0,3,0,3,8,3,0,0,0,2,2,4,0,177.8,180.34,170,33,1,0,0,0,1
194,0.015625,0,0.358457031,0.447910156,0.336660156,0.3125,0.017578125,0.046875,0,0.03515625,251.5253906,83.41796875,152.1484375,71.453125,299.8535156,125.7050781,177.2285156,95.84960938,12.44140625,5.544921875,6.75,1.75,202.6777344,50.0078125,120.5214844,44.5546875,21.67773438,9.740234375,23.32617188,18.97265625,27.16992188,23.66992188,8.30078125,7.92578125,232.4824219,72.84960938,132.3613281,52.25585938,15.015625,7.939453125,17.6171875,17.10546875,4.02734375,2.62890625,2.169921875,2.091796875,547.171875,76.38671875,1183.359375,28,1,3,0,6,9,1,0,0,0,5,2,2,0,180.34,182.88,170,31,1,0,0,0,0
195,0.09375,0.0625,0.295,0.443125,0.34375,0.625,0.78125,0,0.125,0,37.25,13.625,53.90625,34.03125,54.625,27.84375,62.0625,40.90625,0.65625,0.40625,2.1875,2.125,34.0625,11.5625,40.6875,23.34375,1.5625,1,9.65625,7.125,1.625,1.0625,3.5625,3.5625,24.53125,4.71875,17.96875,4.90625,7.0625,4.5625,6.3125,5.6875,5.65625,4.34375,29.625,23.4375,59.96875,258.9375,436.84375,10,0,3,0,3,4,2,0,0,0,0,0,4,0,187.96,187.96,170,27,0,1,0,0,1
